EventId,Date,Time,Period,Actual,Forecast,Previous
GBP::ppi output::y/y,2017-07-18,16:30,jun,3.3%,3.3%,3.6%
GBP::rpi::m/m,2017-07-18,16:30,jun,0.2%,0.3%,0.4%
GBP::rpi::y/y,2017-07-18,16:30,jun,3.5%,3.6%,3.7%
HKD::unemployment rate::none,2017-07-18,16:30,jun,3.1%,,3.2%
GBP::house price index::y/y,2017-07-18,16:30,,4.7%,3.2%,5.3%
EUR::spanish 3 - month letras auction::none,2017-07-18,16:50,,-0.488%,,-0.425%
EUR::german zew current conditions::none,2017-07-18,17:00,jul,86.4,88.0,88.0
EUR::german zew economic sentiment::none,2017-07-18,17:00,jul,17.5,18.0,18.6
EUR::zew economic sentiment::none,2017-07-18,17:00,,35.6,37.2,37.7
PLN::corp. sector wages::y/y,2017-07-18,20:00,jun,6.0%,5.0%,5.4%
PLN::employment growth::y/y,2017-07-18,20:00,jun,4.3%,4.3%,4.5%
HUF::interest rate decision::none,2017-07-18,20:00,jul,0.90%,0.90%,0.90%
USD::export price index::m/m,2017-07-18,20:30,jun,-0.2%,0.0%,-0.5%
USD::import price index::m/m,2017-07-18,20:30,jun,-0.2%,-0.2%,-0.1%
USD::redbook::m/m,2017-07-18,20:55,,-1.3%,,-1.1%
USD::redbook::y/y,2017-07-18,20:55,,2.0%,,2.4%
GBP::boe gov carney speaks::none,2017-07-18,21:30,,,,
USD::nahb housing market index::none,2017-07-18,22:00,jul,64,67,66
NZD::globaldairytrade price index::none,2017-07-18,22:40,,0.2%,,-0.4%
USD::4 - week bill auction::none,2017-07-18,23:30,,0.955%,,0.950%
USD::52 - week bill auction::none,2017-07-18,23:30,,1.190%,,1.215%
USD::overall net capital flow::none,2017-07-19,04:00,may,57.30B,,74.40B
USD::tic net long - term transactions::none,2017-07-19,04:00,may,91.9B,20.3B,9.7B
USD::tic net long - term transactions including swaps::none,2017-07-19,04:00,may,77.40B,,-3.40B
"USD::us foreign buying, t - bonds::none",2017-07-19,04:00,may,46.40B,,-22.50B
USD::api weekly crude oil stock::none,2017-07-19,04:35,,1.628M,-3.500M,-8.133M
KRW::ppi::m/m,2017-07-19,05:00,jun,-0.4%,,-0.3%
KRW::ppi::y/y,2017-07-19,05:00,jun,2.8%,,3.4%
JPY::reuters tankan index::none,2017-07-19,07:00,jul,26,,26
AUD::mi leading index::m/m,2017-07-19,08:30,,-0.1%,,0.0%
MYR::cpi::y/y,2017-07-19,12:00,jun,3.6%,3.9%,3.9%
ZAR::cpi::m/m,2017-07-19,16:00,jun,0.2%,0.3%,0.3%
ZAR::cpi::y/y,2017-07-19,16:00,jun,5.1%,5.2%,5.4%
ZAR::core cpi::m/m,2017-07-19,16:00,jun,0.4%,0.3%,0.1%
ZAR::core cpi::y/y,2017-07-19,16:00,jun,4.8%,4.7%,4.8%
GBP::5 - year treasury gilt auction::none,2017-07-19,17:35,,0.769%,,0.462%
EUR::german 30 - year bund auction::none,2017-07-19,17:35,,1.290%,,1.020%
EUR::portuguese current account::none,2017-07-19,18:00,may,-1.060B,,0.370B
ZAR::retail sales::y/y,2017-07-19,19:00,may,1.7%,-0.3%,2.0%
USD::mba 30 - year mortgage rate::none,2017-07-19,19:00,,4.22%,,4.22%
USD::mba mortgage applications::w/w,2017-07-19,19:00,,6.3%,,-7.4%
USD::mba purchase index::none,2017-07-19,19:00,,245.5,,242.8
USD::mortgage market index::none,2017-07-19,19:00,,416.7,,391.9
USD::mortgage refinance index::none,2017-07-19,19:00,,"1,367.8",,"1,210.5"
PLN::industrial output::y/y,2017-07-19,20:00,jun,4.5%,3.8%,9.1%
PLN::ppi::y/y,2017-07-19,20:00,jun,1.8%,2.2%,2.5%
PLN::retail sales::y/y,2017-07-19,20:00,jun,6.0%,6.9%,8.4%
INR::m3 money supply::none,2017-07-19,20:00,,7.2%,,7.4%
CAD::manufacturing sales::m/m,2017-07-19,20:30,may,1.1%,0.8%,0.4%
USD::building permits::none,2017-07-19,20:30,jun,1.254M,1.200M,1.168M
USD::building permits::m/m,2017-07-19,20:30,jun,7.4%,3.0%,-4.9%
USD::housing starts::none,2017-07-19,20:30,jun,1.215M,1.155M,1.122M
USD::housing starts::m/m,2017-07-19,20:30,jun,8.3%,5.8%,-2.8%
RUB::ppi::m/m,2017-07-19,21:00,jun,-0.3%,,-0.5%
RUB::ppi::y/y,2017-07-19,21:00,jun,2.9%,,5.9%
RUB::unemployment rate::none,2017-07-19,21:00,jun,5.1%,5.2%,5.2%
EUR::belgium consumer confidence::none,2017-07-19,21:00,jul,2,,-2
RUB::retail sales::y/y,2017-07-19,21:00,,1.2%,,0.7%
USD::crude oil imports::none,2017-07-19,22:30,,0.576M,,-0.282M
USD::crude oil inventories::none,2017-07-19,22:30,,-4.727M,-3.214M,-7.564M
USD::cushing crude oil inventories::none,2017-07-19,22:30,,-0.023M,,-1.948M
USD::distillate fuel production::none,2017-07-19,22:30,,-0.404M,,0.249M
USD::eia weekly distillates stocks::none,2017-07-19,22:30,,-2.137M,1.229M,3.131M
USD::gasoline inventories::none,2017-07-19,22:30,,-4.445M,-0.655M,-1.647M
USD::gasoline production::none,2017-07-19,22:30,,-0.373M,,0.104M
USD::heating oil stockpiles::none,2017-07-19,22:30,,0.073M,,-0.199M
COP::imports::y/y,2017-07-19,23:00,may,4.00%,,9.00%
COP::trade balance (usd)::none,2017-07-19,23:00,may,-0.186B,-0.250B,-1.234B
BRL::foreign exchange flows::none,2017-07-19,23:30,,-2.95B,,-1.19B
NA::colombia - colombian independence day::none,2017-07-20,All Day,,,,
USD::fed's balance sheet::none,2017-07-20,04:30,,"4,476.90B",,"4,466.70B"
JPY::exports::y/y,2017-07-20,07:50,jun,9.7%,9.5%,14.9%
JPY::imports::y/y,2017-07-20,07:50,jun,15.5%,14.6%,17.8%
JPY::trade balance::none,2017-07-20,07:50,jun,440B,485B,-203B
JPY::adjusted trade balance::none,2017-07-20,07:50,,0.08T,0.12T,0.12T
AUD::employment change::none,2017-07-20,09:30,jun,14.0K,15.0K,38.0K
AUD::full employment change::none,2017-07-20,09:30,jun,62.0K,,53.4K
AUD::participation rate::none,2017-07-20,09:30,jun,65.0%,64.9%,64.9%
AUD::unemployment rate::none,2017-07-20,09:30,jun,5.6%,5.6%,5.6%
AUD::nab quarterly business confidence::none,2017-07-20,09:30,,7,,7
JPY::boj interest rate decision::none,2017-07-20,11:10,,-0.10%,-0.10%,-0.10%
JPY::boj monetary policy statement::none,2017-07-20,11:10,,,,
JPY::boj outlook report::y/y,2017-07-20,11:10,,,,
EUR::dutch consumer spending::none,2017-07-20,12:30,may,2.2%,,2.6%
EUR::dutch unemployment rate::none,2017-07-20,12:30,jun,4.9%,,5.1%
EUR::dutch consumer confidence::none,2017-07-20,12:30,jul,25.0,,23.0
JPY::all industries activity index::m/m,2017-07-20,12:30,,-0.9%,-0.8%,2.3%
EUR::estonian ppi::m/m,2017-07-20,13:00,jun,-0.3%,,0.3%
EUR::estonian ppi::y/y,2017-07-20,13:00,jun,3.3%,,4.2%
EUR::german ppi::m/m,2017-07-20,14:00,jun,0.0%,-0.1%,-0.2%
EUR::german ppi::y/y,2017-07-20,14:00,jun,2.4%,2.3%,2.8%
CHF::trade balance::none,2017-07-20,14:00,jun,2.813B,2.890B,3.388B
JPY::boj press conference::none,2017-07-20,14:30,,,,
HUF::gross wages::y/y,2017-07-20,15:00,may,12.9%,,14.6%
THB::custom - based export data::none,2017-07-20,15:00,jun,11.70%,7.85%,12.70%
THB::custom - based import data::none,2017-07-20,15:00,jun,13.70%,11.20%,18.30%
THB::custom - based trade data (usd)::none,2017-07-20,15:00,jun,1.920B,1.320B,0.940B
CZK::ppi::m/m,2017-07-20,15:00,jun,-0.7%,-0.3%,-0.5%
CZK::ppi::y/y,2017-07-20,15:00,jun,1.3%,1.8%,2.3%
DKK::consumer confidence::none,2017-07-20,15:00,jul,10.5,,7.1
TRY::consumer confidence::none,2017-07-20,15:00,jul,71.3,,70.0
EUR::slovak unemployment rate::none,2017-07-20,15:30,jun,6.9%,7.3%,7.4%
EUR::current account::none,2017-07-20,16:00,may,30.1B,23.3B,23.5B
EUR::current account n.s.a.::none,2017-07-20,16:00,may,18.3B,,22.8B
TWD::export orders::y/y,2017-07-20,16:00,jun,13.0%,7.6%,9.1%
HKD::cpi::y/y,2017-07-20,16:30,jun,1.90%,,2.00%
GBP::core retail sales::m/m,2017-07-20,16:30,jun,0.9%,0.5%,-1.5%
GBP::core retail sales::y/y,2017-07-20,16:30,jun,3.0%,2.5%,0.6%
GBP::retail sales::m/m,2017-07-20,16:30,jun,0.6%,0.4%,-1.1%
GBP::retail sales::y/y,2017-07-20,16:30,jun,2.9%,2.5%,0.9%
EUR::spanish 10 - year obligacion auction::none,2017-07-20,16:50,,1.649%,,1.395%
EUR::spanish 3 - year bonos auction::none,2017-07-20,16:50,,0.026%,,0.021%
EUR::spanish 5 - year bonos auction::none,2017-07-20,16:50,,0.314%,,0.337%
EUR::french 3 - year btan auction::none,2017-07-20,17:00,,-0.41%,,-0.48%
EUR::french 5 - year btan auction::none,2017-07-20,17:00,,-0.04%,,-0.22%
ILS::industrial output::m/m,2017-07-20,18:00,may,-4.1%,,2.6%
ISK::cpi::m/m,2017-07-20,18:00,jul,0.0%,,0.0%
ISK::cpi::y/y,2017-07-20,18:00,jul,1.8%,,1.5%
EUR::ecb interest rate decision::none,2017-07-20,19:45,jul,0.00%,0.00%,0.00%
EUR::deposit facility rate::none,2017-07-20,19:45,,-0.40%,-0.40%,-0.40%
BRL::mid - month cpi::m/m,2017-07-20,20:00,jul,-0.18%,-0.09%,0.16%
BRL::mid - month cpi::y/y,2017-07-20,20:00,jul,2.78%,2.87%,3.52%
USD::philadelphia fed manufacturing index::none,2017-07-20,20:30,jul,19.5,24.0,27.6
USD::philly fed business conditions::none,2017-07-20,20:30,jul,36.9,,31.3
USD::philly fed capex index::none,2017-07-20,20:30,jul,42.00,,28.60
USD::philly fed employment::none,2017-07-20,20:30,jul,10.9,,16.1
USD::philly fed new orders::none,2017-07-20,20:30,jul,2.1,,25.9
USD::philly fed prices paid::none,2017-07-20,20:30,jul,19.10,,23.60
USD::continuing jobless claims::none,2017-07-20,20:30,,"1,977K","1,950K","1,949K"
EUR::ecb press conference::none,2017-07-20,20:30,,,,
USD::initial jobless claims::none,2017-07-20,20:30,,233K,245K,248K
USD::jobless claims 4 - week avg.::none,2017-07-20,20:30,,243.75K,,246.00K
ZAR::interest rate decision::none,2017-07-20,21:00,jul,6.75%,7.00%,7.00%
ZAR::prime rate::none,2017-07-20,21:00,jul,10.25%,,10.50%
RUB::central bank reserves (usd)::none,2017-07-20,21:00,,412.6B,,410.9B
USD::bloomberg consumer confidence::none,2017-07-20,21:45,,47.6,,47.0
EUR::consumer confidence::none,2017-07-20,22:00,jul,-1.7,-1.1,-1.0
TRY::central government debt stock::none,2017-07-20,22:30,jun,811.8B,,806.4B
USD::natural gas storage::none,2017-07-20,22:30,,28B,32B,57B
USD::us leading index::m/m,2017-07-20,23:00,jun,0.6%,0.4%,0.2%
USD::10 - year tips auction::none,2017-07-21,01:00,,0.489%,,0.420%
ARS::retail sales::y/y,2017-07-21,03:00,,12.3%,,8.9%
IDR::deposit facility rate::none,2017-07-21,04:00,jul,4.00%,4.00%,4.00%
IDR::lending facility rate::none,2017-07-21,04:00,jul,5.50%,5.50%,5.50%
IDR::interest rate decision::none,2017-07-21,04:00,,4.75%,4.75%,4.75%
NZD::external migration & visitors::none,2017-07-21,06:45,jun,17.30%,,8.00%
NZD::permanent/long - term migration::none,2017-07-21,06:45,jun,"6,350",,"5,940"
NZD::visitor arrivals::m/m,2017-07-21,06:45,,5.1%,,-1.4%
JPY::foreign bonds buying::none,2017-07-21,07:50,,947.8B,,805.8B
JPY::foreign investments in japanese stocks::none,2017-07-21,07:50,,341.0B,,-35.2B
NZD::credit card spending::y/y,2017-07-21,11:00,,8.3%,,7.6%
AUD::rba assist gov debelle speaks::none,2017-07-21,11:40,,,,
MYR::fx reserves usd::none,2017-07-21,15:00,,99.1B,,98.9B
THB::currency swaps (usd)::none,2017-07-21,15:30,,31.6B,,32.0B
THB::foreign reserves (usd)::none,2017-07-21,15:30,,185.4B,,184.3B
EUR::greek current account::y/y,2017-07-21,16:00,may,-0.580B,,-0.462B
EUR::lithuania industrial production::m/m,2017-07-21,16:00,jun,-0.70%,,3.80%
EUR::lithuania industrial production::y/y,2017-07-21,16:00,jun,10.00%,,7.90%
EUR::spanish trade balance::none,2017-07-21,16:00,,-1.40B,,-1.20B
GBP::public sector net borrowing::none,2017-07-21,16:30,jun,6.28B,4.30B,6.39B
GBP::public sector net cash requirement::none,2017-07-21,16:30,jun,18.283B,,13.438B
EUR::latvian ppi::m/m,2017-07-21,18:00,jun,0.5%,,0.4%
EUR::latvian ppi::y/y,2017-07-21,18:00,jun,3.1%,,2.9%
INR::bank loan growth::none,2017-07-21,19:30,,6.1%,,6.0%
INR::deposit growth::none,2017-07-21,19:30,,10.7%,,11.1%
"INR::fx reserves, usd::none",2017-07-21,19:30,,389.06B,,386.38B
PLN::m3 money supply::y/y,2017-07-21,20:00,jun,5.0%,6.0%,6.2%
CAD::core retail sales::m/m,2017-07-21,20:30,may,-0.1%,0.3%,1.3%
CAD::retail sales::m/m,2017-07-21,20:30,may,0.6%,0.2%,0.7%
CAD::cpi::m/m,2017-07-21,20:30,jun,-0.1%,-0.1%,0.1%
CAD::cpi::y/y,2017-07-21,20:30,jun,1.0%,1.0%,1.3%
CAD::core cpi::m/m,2017-07-21,20:30,jun,0.1%,,0.1%
CAD::core cpi::y/y,2017-07-21,20:30,jun,0.9%,,0.9%
CAD::common cpi::y/y,2017-07-21,20:30,,1.4%,,1.3%
CAD::median cpi::y/y,2017-07-21,20:30,,1.6%,,1.5%
CAD::trimmed cpi::y/y,2017-07-21,20:30,,1.2%,,1.2%
MXN::unemployment rate::none,2017-07-21,21:00,jun,3.30%,3.50%,3.50%
MXN::unemployment rate n.s.a.::none,2017-07-21,21:00,jun,3.30%,3.50%,3.60%
BRL::current account (usd)::none,2017-07-21,21:30,jun,1.33B,1.33B,2.90B
BRL::foreign direct investment (usd)::none,2017-07-21,21:30,jun,4.00B,2.80B,2.93B
USD::u.s. baker hughes oil rig count::none,2017-07-22,01:00,,764,,765
AUD::cftc aud speculative net positions::none,2017-07-22,03:30,,51.4K,,36.8K
CAD::cftc cad speculative net positions::none,2017-07-22,03:30,,8.0K,,-8.6K
CHF::cftc chf speculative net positions::none,2017-07-22,03:30,,-3.7K,,0.2K
USD::cftc copper speculative net positions::none,2017-07-22,03:30,,15.3K,,12.0K
USD::cftc crude oil speculative net positions::none,2017-07-22,03:30,,396.5K,,358.0K
EUR::cftc eur speculative net positions::none,2017-07-22,03:30,,91.3K,,83.8K
GBP::cftc gbp speculative net positions::none,2017-07-22,03:30,,-16.5K,,-24.1K
USD::cftc gold speculative net positions::none,2017-07-22,03:30,,60.1K,,60.3K
JPY::cftc jpy speculative net positions::none,2017-07-22,03:30,,-126.9K,,-112.1K
MXN::cftc mxn speculative net positions::none,2017-07-22,03:30,,112.5K,,97.9K
NZD::cftc nzd speculative net positions::none,2017-07-22,03:30,,36.0K,,31.9K
RUB::cftc rub speculative positions::none,2017-07-22,03:30,,-6.2K,,-5.9K
USD::cftc s&p 500 speculative net positions::none,2017-07-22,03:30,,102.4K,,78.6K
USD::cftc silver speculative net positions::none,2017-07-22,03:30,,9.4K,,14.0K
NA::egypt - revolution day::none,2017-07-23,All Day,,,,
NA::oman - renaissance day::none,2017-07-23,All Day,,,,
NA::venezuela - simón bolívar's birthday::none,2017-07-24,All Day,,,,
SGD::cpi::y/y,2017-07-24,13:00,jun,0.5%,0.7%,1.4%
JPY::leading index::none,2017-07-24,13:00,,104.6,104.7,104.7
AUD::aud/usd index::none,2017-07-24,13:30,,52.1%,,45.7%
EUR::eur/usd index::none,2017-07-24,13:30,,52.8%,,53.3%
GBP::gbp/usd index::none,2017-07-24,13:30,,44.7%,,38.8%
USD::gold index::none,2017-07-24,13:30,,62.5%,,62.2%
NZD::nzd/usd index::none,2017-07-24,13:30,,45.8%,,41.2%
CAD::usd/cad index::none,2017-07-24,13:30,,56.2%,,55.2%
CHF::usd/chf index::none,2017-07-24,13:30,,65.2%,,64.6%
JPY::usd/jpy index::none,2017-07-24,13:30,,71.9%,,70.5%
EUR::finnish export price index::y/y,2017-07-24,14:00,jun,3.6%,,4.6%
EUR::finnish import price index::y/y,2017-07-24,14:00,jun,8.1%,,9.7%
EUR::finnish ppi::y/y,2017-07-24,14:00,jun,3.2%,,4.1%
TWD::industrial production::y/y,2017-07-24,16:00,jun,3.14%,,0.85%
TWD::unemployment rate::none,2017-07-24,16:00,jun,3.78%,,3.79%
TWD::m2 money supply::none,2017-07-24,16:20,jun,3.71%,,4.07%
CAD::wholesale sales::m/m,2017-07-24,20:30,may,0.9%,0.5%,0.8%
MXN::economic activity::m/m,2017-07-24,21:00,may,0.20%,,0.10%
MXN::economic activity::y/y,2017-07-24,21:00,may,3.10%,2.60%,-0.70%
MXN::1st half - month cpi::none,2017-07-24,21:00,jul,0.24%,0.19%,0.15%
MXN::1st half - month core cpi::none,2017-07-24,21:00,jul,0.19%,0.16%,0.17%
EUR::french 12 - month btf auction::none,2017-07-24,21:00,,-0.536%,,-0.542%
EUR::french 3 - month btf auction::none,2017-07-24,21:00,,-0.592%,,-0.576%
EUR::french 6 - month btf auction::none,2017-07-24,21:00,,-0.536%,,-0.536%
USD::existing home sales::none,2017-07-24,22:00,jun,5.52M,5.58M,5.62M
USD::existing home sales::m/m,2017-07-24,22:00,jun,-1.8%,-1.0%,1.1%
USD::3 - month bill auction::none,2017-07-24,23:30,,1.180%,,1.050%
USD::6 - month bill auction::none,2017-07-24,23:30,,1.130%,,1.105%
NA::costa rica - annexation of guanacaste day::none,2017-07-25,All Day,,,,
NA::tunisia - republic day::none,2017-07-25,All Day,,,,
KRW::consumer confidence::none,2017-07-25,05:00,jul,111,,111
EUR::finnish unemployment rate::none,2017-07-25,14:00,jun,8.7%,,8.7%
EUR::german import price index::m/m,2017-07-25,14:00,jun,-1.1%,-0.7%,-1.0%
EUR::german import price index::y/y,2017-07-25,14:00,jun,2.5%,2.9%,4.1%
NOK::industrial confidence::none,2017-07-25,14:00,q2,4.0,,2.0
EUR::french ppi::m/m,2017-07-25,14:45,jun,-0.4%,,-0.6%
EUR::french business survey::none,2017-07-25,14:45,jul,109,108,109
EUR::austrian industrial production::y/y,2017-07-25,15:00,may,3.6%,,3.3%
EUR::spanish ppi::y/y,2017-07-25,15:00,,3.2%,,5.3%
SEK::ppi::m/m,2017-07-25,15:30,jun,-0.8%,,0.0%
SEK::ppi::y/y,2017-07-25,15:30,jun,4.8%,,7.2%
EUR::italian industrial new orders::m/m,2017-07-25,16:00,may,4.3%,,-0.5%
EUR::italian industrial new orders::y/y,2017-07-25,16:00,may,13.7%,,-2.2%
EUR::italian industrial sales::m/m,2017-07-25,16:00,may,1.50%,,-0.40%
EUR::italian industrial sales::y/y,2017-07-25,16:00,may,7.60%,,4.10%
PLN::unemployment rate::none,2017-07-25,16:00,jun,7.1%,7.1%,7.4%
EUR::german business expectations::none,2017-07-25,16:00,jul,107.3,106.5,106.8
EUR::german current assessment::none,2017-07-25,16:00,jul,125.4,123.8,124.2
EUR::german ifo business climate index::none,2017-07-25,16:00,jul,103.8,,102.8
GBP::30 - year treasury gilt auction::none,2017-07-25,17:35,,1.827%,,1.671%
GBP::cbi industrial trends orders::none,2017-07-25,18:00,jul,10,11,16
TRY::capacity utilization::none,2017-07-25,19:30,jul,78.7%,,79.0%
TRY::manufacturing confidence::none,2017-07-25,19:30,jul,109.5,,112.4
BRL::fgv consumer confidence::none,2017-07-25,20:00,jul,82.0,81.8,82.3
USD::redbook::m/m,2017-07-25,20:55,,-1.3%,,-1.3%
USD::redbook::y/y,2017-07-25,20:55,,2.1%,,2.0%
USD::house price index::none,2017-07-25,21:00,may,249.2,,248.3
USD::house price index::m/m,2017-07-25,21:00,may,0.4%,0.6%,0.6%
USD::house price index::y/y,2017-07-25,21:00,may,6.9%,,6.8%
MXN::retail sales::m/m,2017-07-25,21:00,may,-0.1%,0.1%,1.2%
MXN::retail sales::y/y,2017-07-25,21:00,may,4.1%,3.1%,1.4%
USD::s&p/cs hpi composite - 20 n.s.a.::m/m,2017-07-25,21:00,may,0.8%,,1.0%
USD::s&p/cs hpi composite - 20 n.s.a.::y/y,2017-07-25,21:00,may,5.7%,5.8%,5.7%
USD::s&p/cs hpi composite - 20 s.a.::m/m,2017-07-25,21:00,may,0.1%,0.3%,-0.2%
EUR::belgium nbb business climate::none,2017-07-25,21:00,jul,-1.5,-1.9,-2.0
NGN::interest rate decision::none,2017-07-25,21:30,,14.00%,14.00%,14.00%
USD::cb consumer confidence::none,2017-07-25,22:00,jul,121.1,116.5,117.3
USD::richmond manufacturing index::none,2017-07-25,22:00,jul,14,7,7
USD::richmond manufacturing shipments::none,2017-07-25,22:00,jul,13,,11
USD::richmond services index::none,2017-07-25,22:00,jul,12,,19
USD::4 - week bill auction::none,2017-07-25,23:30,,0.980%,,0.955%
USD::2 - year note auction::none,2017-07-26,01:00,,1.395%,,1.348%
GBP::boe mpc member haldane speaks::none,2017-07-26,01:00,,,,
ARS::economic activity::y/y,2017-07-26,03:00,may,3.3%,3.1%,0.6%
ARS::trade balance::none,2017-07-26,03:00,jun,-748M,-300M,-642M
USD::api weekly crude oil stock::none,2017-07-26,04:35,,-10.230M,-3.000M,1.628M
NZD::exports::none,2017-07-26,06:45,jun,4.70B,4.60B,4.92B
NZD::imports::none,2017-07-26,06:45,jun,4.46B,4.39B,4.84B
NZD::trade balance::m/m,2017-07-26,06:45,jun,242M,100M,74M
NZD::trade balance::y/y,2017-07-26,06:45,jun,"-3,660M","-3,700M","-3,800M"
JPY::corporate services price index (cspi)::y/y,2017-07-26,07:50,,0.8%,0.8%,0.8%
AUD::cpi::q/q,2017-07-26,09:30,q2,0.2%,0.4%,0.5%
AUD::cpi::y/y,2017-07-26,09:30,q2,1.9%,2.2%,2.1%
AUD::cpi index number::none,2017-07-26,09:30,q2,110.70,,110.50
AUD::trimmed mean cpi::q/q,2017-07-26,09:30,q2,0.5%,0.5%,0.5%
AUD::trimmed mean cpi::y/y,2017-07-26,09:30,q2,1.8%,1.8%,1.9%
AUD::weighted mean cpi::q/q,2017-07-26,09:30,q2,0.5%,0.5%,0.4%
AUD::weighted mean cpi::y/y,2017-07-26,09:30,q2,1.8%,1.7%,1.7%
IDR::foreign direct investment::y/y,2017-07-26,10:00,q2,10.60%,,0.90%
AUD::rba governor lowe speaks::none,2017-07-26,11:05,,,,
SGD::industrial production::m/m,2017-07-26,13:00,jun,9.7%,3.6%,-4.0%
SGD::industrial production::y/y,2017-07-26,13:00,jun,13.1%,7.6%,4.4%
CHF::consumption indicator::none,2017-07-26,14:00,jun,1.38,,1.32
EUR::french consumer confidence::none,2017-07-26,14:45,jul,104,108,108
DKK::retail sales::y/y,2017-07-26,15:00,jun,0.5%,,1.7%
EUR::spanish retail sales::y/y,2017-07-26,15:00,jun,2.5%,1.2%,2.8%
SEK::trade balance::none,2017-07-26,15:30,jun,4.20B,,1.80B
EUR::italian business confidence::none,2017-07-26,16:00,jul,107.7,107.0,107.3
EUR::italian consumer confidence::none,2017-07-26,16:00,jul,106.7,106.2,106.4
CHF::zew expectations::none,2017-07-26,16:00,jul,34.7,,20.7
GBP::gdp::q/q,2017-07-26,16:30,q2,0.3%,0.3%,0.2%
GBP::gdp::y/y,2017-07-26,16:30,q2,1.7%,1.7%,2.0%
GBP::gross mortgage approvals::none,2017-07-26,16:30,,40.2K,39.9K,40.3K
GBP::index of services::none,2017-07-26,16:30,,0.4%,0.1%,0.2%
USD::mba 30 - year mortgage rate::none,2017-07-26,19:00,,4.17%,,4.22%
USD::mba mortgage applications::w/w,2017-07-26,19:00,,0.4%,,6.3%
USD::mba purchase index::none,2017-07-26,19:00,,240.1,,245.5
USD::mortgage market index::none,2017-07-26,19:00,,418.5,,416.7
USD::mortgage refinance index::none,2017-07-26,19:00,,"1,414.3",,"1,367.8"
USD::new home sales::none,2017-07-26,22:00,jun,610K,615K,605K
USD::new home sales::m/m,2017-07-26,22:00,jun,0.8%,1.4%,4.9%
USD::crude oil imports::none,2017-07-26,22:30,,-0.254M,,0.576M
USD::crude oil inventories::none,2017-07-26,22:30,,-7.208M,-2.629M,-4.727M
USD::cushing crude oil inventories::none,2017-07-26,22:30,,-1.699M,,-0.023M
USD::distillate fuel production::none,2017-07-26,22:30,,0.186M,,-0.404M
USD::eia weekly distillates stocks::none,2017-07-26,22:30,,-1.852M,-0.453M,-2.137M
USD::gasoline inventories::none,2017-07-26,22:30,,-1.015M,-0.614M,-4.445M
USD::gasoline production::none,2017-07-26,22:30,,0.297M,,-0.373M
USD::heating oil stockpiles::none,2017-07-26,22:30,,0.064M,,0.073M
EUR::ecb's lautenschlaeger speaks::none,2017-07-26,23:30,,,,
BRL::foreign exchange flows::none,2017-07-26,23:30,,-2.88B,,-2.95B
USD::5 - year note auction::none,2017-07-27,01:00,,1.884%,,1.828%
USD::fomc statement::none,2017-07-27,02:00,,,,
USD::fed interest rate decision::none,2017-07-27,02:00,,1.25%,1.25%,1.25%
USD::fed's balance sheet::none,2017-07-27,04:30,,"4,465.28B",,"4,476.90B"
BRL::interest rate decision::none,2017-07-27,05:00,,9.25%,9.25%,10.25%
KRW::gdp::q/q,2017-07-27,07:00,q2,0.6%,0.6%,1.1%
KRW::gdp::y/y,2017-07-27,07:00,q2,2.7%,2.7%,2.9%
JPY::foreign bonds buying::none,2017-07-27,07:50,,"1,178.6B",,946.7B
JPY::foreign investments in japanese stocks::none,2017-07-27,07:50,,292.4B,,377.0B
AUD::export price index::q/q,2017-07-27,09:30,q2,-5.7%,-6.3%,9.4%
AUD::import price index::q/q,2017-07-27,09:30,q2,-0.1%,0.7%,1.2%
EUR::gfk german consumer climate::none,2017-07-27,14:00,aug,10.8,10.6,10.6
NOK::unemployment rate::none,2017-07-27,14:00,may,4.3%,4.5%,4.6%
EUR::finnish consumer confidence::none,2017-07-27,14:00,jul,22.8,,23.9
EUR::finnish industrial confidence::none,2017-07-27,14:00,jul,8,,9
HUF::quarterly unemployment rate::none,2017-07-27,15:00,jun,4.3%,,4.4%
SEK::consumer confidence::none,2017-07-27,15:00,jul,102.2,103.1,102.6
SEK::manufacturing confidence::none,2017-07-27,15:00,jul,120.3,,119.9
EUR::spanish unemployment rate::none,2017-07-27,15:00,q2,17.22%,17.80%,18.75%
SEK::household lending growth::y/y,2017-07-27,15:30,jun,7.1%,,6.9%
SEK::unemployment rate::none,2017-07-27,15:30,jun,7.4%,7.6%,7.2%
THB::currency swaps (usd)::none,2017-07-27,15:30,,32.3B,,31.6B
THB::foreign reserves (usd)::none,2017-07-27,15:30,,186.6B,,185.4B
EUR::lithuania retail sales::m/m,2017-07-27,16:00,jun,-2.4%,,9.2%
EUR::lithuania retail sales::y/y,2017-07-27,16:00,jun,3.4%,,6.9%
EUR::m3 money supply::y/y,2017-07-27,16:00,jun,5.0%,5.0%,5.0%
EUR::private sector loans::y/y,2017-07-27,16:00,,2.6%,2.7%,2.6%
HKD::exports::m/m,2017-07-27,16:30,jun,11.1%,,4.0%
HKD::imports::m/m,2017-07-27,16:30,jun,10.4%,,6.6%
HKD::trade balance::none,2017-07-27,16:30,,-48.3B,,-35.7B
EUR::italian 6 - month bot auction::none,2017-07-27,17:20,,-0.362%,,-0.372%
ZAR::ppi::m/m,2017-07-27,17:30,jun,-0.3%,0.2%,0.5%
ZAR::ppi::y/y,2017-07-27,17:30,jun,4.0%,4.5%,4.8%
